authorID,name,location,reviewCount,friendCount,photoCount
Z1yy2pa7G3JB7JWJfmeg2A,Maureen C.,"San Diego, CA",542,94,10
YaXdQAKQu9Vzjc-jjjoRtg,Jeff P.,"Chicago, IL",16,2,1
p2kjfcrcF5E8KB367GTlug,Sarah F.,"Cambridge, MA",46,13,199
N8cbWmvCkogYB0rh233kuw,Virginia C.,"Buffalo Grove, IL",53,74,28
P5tczEq7sWWW9Pr1EBRYUg,Kristie S.,"Chicago, IL",158,34,17
RETXqgrHEgoult_eO16Rgg,Gary P.,"Chicago, IL",21,1,8
lSZnD33vaDFh5gFrZ5vj_Q,Jenna V.,"Charlotte, NC",16,277,0
uzSUIZttwnW02goDQqquYQ,Jerry M.,"South Britain, CT",64,0,1
T3PR3-U8Dj7v_N38zPuQYg,Elise T.,"Chicago, IL",19,43,1
O54qpaPFcfpR9rf7f6Ltag,Kyle D.,"Chicago, IL",581,258,1057
dxC2RWg6k-OPcW8byJwf1A,Jacob M.,"Chicago, IL",5,3,0
8PLTuU_BhH-TRTMzQos7hQ,Linda N.,"Forest Park, IL",134,277,279
6av0qSdZlDG6rapm3zH_sg,Michelle T.,"North Riverside, IL",223,1584,969
2ybxEEvbunio2Gkg7MPSpQ,Julie P.,"Chicago, IL",155,143,131
aKN3Fq2uaRJTwZRPlI5GcQ,Alex S.,"Chicago, IL",2408,4902,6891
TxK6Lasb-72QBT5JXiqAgA,Kay V.,"Chicago, IL",64,81,27
0MvhBWSBhdnBaw3N56OT8g,Gabrielle W.,"Chicago, IL",89,484,73
j9JbJVVvgnmJxZktD5o0Iw,Jennifer R.,"Orlando, FL",524,143,69
hT2Mw5m_SXBDVBuvA3KY-w,Christopher V.,"Chicago, IL",380,622,6330
uRgAL9v1PSVlmoY7VKlc4Q,Katie U.,"Saint Louis Park, MN",204,169,240
x-RNpUGmz_c3a9-HcG4lKw,Grant A.,"Chicago, IL",209,343,701
m6EU649JUNiK6weC2GObmA,Toni B.,"Elk Grove Village, IL",316,86,32
PQNDhEQpNPyupmPBRH14KA,Tim L.,"Cambridge, MA",3,280,1
2ZFIUlwwvMHxLOpARwLSFA,Julianne C.,"Chicago, IL",52,321,50
rq9-MQ4REq9UzwsCgbMATw,Eddie C.,"New York, NY",166,742,180
-QmEKJ_CzZnT9biZHddfZQ,Grace L.,"Boston, MA",362,578,459
n6QSloIAtvIv0Hyvr7KGaw,John O.,"Chicago, IL",2,98,0
D1uHOw27orQKl_h7Vuvi4g,Sherita B.,"Chicago, IL",11,1,22
uXxvUtpmWenJf33bsmwduw,Guillermo M.,"Chicago, IL",36,1,94
gKuxGytINHl903qyR3bNzQ,Maronda H.,"Chicago, IL",252,68,1482
cyAJrd2i18BshL_em-2FsA,Leonard W.,"Berwyn, IL",3,163,0
a5Q6X78wxXUblX27YMbJVw,Somi J.,"Indianapolis, IN",40,2,23
11QSiZ374VhKABHlj2cAhQ,Kristina N.,"Newark, NJ",113,213,530
3iCXvxnfORvThx4jwdjASA,Sarah F.,"Chicago, IL",44,122,6
p2mQfr5wrjLgFP1Dqn41-w,Kevin P.,"San Jose, CA",89,20,102
9i75w9a2LS2J1ksvisJd9g,Lori K.,"Bel Air, MD",45,0,97
ZR_3RxjixTbSMqbrcdz-TA,Tania S.,"Manhattan, NY",151,5,229
eZGoPMRfq2hw5LfwJg0uTA,Stephen W.,"Dallas, TX",1231,199,1687
x-RNpUGmz_c3a9-HcG4lKw,Grant A.,"Chicago, IL",209,343,701
uo7Ev3G3LIQvrND9U6aRXw,Cody L.,"Fort Worth, TX",77,224,311
VVL4HQbdTD79a-mHWgjzMQ,Grace M.,"San Diego, CA",4,0,0
PK-f3LjXSYZjcbk3pPKbVQ,Anthony P.,"Fort Lauderdale, FL",30,10,152
iJqfH810HJuEz4PbQF3qGQ,The Interrupters B.,"Los Angeles, CA",9,1,3
cyaNrQw5wGfPl1Iy86pqgA,Lawrence P.,"Las Vegas, NV",6,0,2
3yP6ieJBXvee4IpCZP3Jvw,Mark M.,"Aiea, HI",434,465,310
2CIZ23tgXo0nkYmMGFpvsw,Isela L.,"Kansas City, MO",150,4,434
DjHg3Gg4Yav1TP0LAfZygQ,Jeff L.,"Bozeman, MT",221,193,324
A_oNO17FIKC1c6TT6hcgtw,Jeffrey Y.,"Boston, MA",14,0,12
0Xl89tF6ZB1hY_uliW7A1A,Sonny T.,"Austin, TX",19,344,0
wWFcmX-19cIu0Vu2kHKttg,Kawone H.,"Chicago, IL",156,95,366
UCTPQOJzRt318Ngc38_OFw,Diane G.,"Chelsea, MA",56,6,87
tVzuwcgE-MmYljVURGYvOg,Shannon E.,"River Forest, IL",110,506,541
TbLsP5pOjxHvm17MsukK8Q,Eda X.,"Chicago, IL",277,177,3790
xOnBb-rMzqrgIKBfbqKOTQ,Liz G.,"Miami, FL",80,55,165
WJOjqOmrM2jJxwrlqHIK9w,Lefai K.,"Chicago, IL",648,295,470
vTTd3ZT34-7pkxpW1zmVIw,Anna K.,"Chicago, IL",173,879,168
W-1dOpgnrN7Q7j-pj8iqoQ,Chaitali S.,"Chicago, IL",52,50,33
nYqhy99R3hF3oduDSBuhTw,Lynae W.,"Oakland, CA",171,48,717
Z4QJ_V9jid4IRG4191MQZA,Carrie N.,"Lenexa, KS",79,49,255
pfLbnuY7SAacCKH-6jd-Dw,Nichole X.,"Chicago, IL",88,328,192
lZx_XOuL5wACxaNtby4JEA,Francis R.,"Chicago, IL",746,783,1095
ZaA7xsg7JfZ4w4iqxI97Hg,Abhay S.,"Bensenville, IL",101,43,62
nRaTf-jUGZk_Oi3hbUwSdA,Chara B.,"Streeterville, Chicago, IL",50,11,1
tlts1g3e5YZi0PqRsbUfXw,Jacob L.,"Chicago, IL",17,177,5
9yhIO_8htNBs14va3F8T5g,Otto V.,"Chicago, IL",68,52,514
w_AE5VaXk1cmWRPtvljDkQ,Amy F.,"Near North Side, Chicago, IL",104,101,94
CQPewybuIByC8wgps9CmqA,Ken O.,"Chicago, IL",499,120,918
WesvIcbn3HiBxiPMbWLTjA,Marguerite A.,"Isanti, MN",212,66,305
sxg-QxkW5GR4X-G4WF1R3A,Loretta D.,"Chicago, IL",10,2,0
PIJcZDicbAcghSjjQHGKVw,Henry T.,"Chicago, IL",30,5,58
shDDyAJPkvKl-44S3VcEew,Shanti I.,"Chicago, IL",94,156,223
nD2_80vFE4mdshidZZFApg,Zo A.,"Chicago, IL",13,0,14
5f9hjRqsirLa8qxa6t2Igw,Liz Z.,"Chicago, IL",74,679,79
VoDRka14TaeinDzP3lMo_g,Adriana A.,"Berwyn, IL",52,268,54
K175GUgsqcWVuyfJ9walLA,Marshall B.,"Near West Side, Chicago, IL",22,1,7
5PAfAP36t8tMqWwyKTATdA,Igor K.,"San Francisco, CA",1,0,0
NFC8es73uZkHsdN46Wv_dA,Caroline N.,"Chicago, IL",10,0,0
8tz14813_7jKVCwpDiFsmQ,Vinny O.,"Chicago, IL",26,5,0
vUthM37V1IkWqy2laAzuhw,Stacy P.,"Chicago, IL",200,1939,3443
ItBcd3fDOmnaafeapBupZw,Victoria L.,"Libertyville, IL",25,0,36
Ip6h3fCchNhmObFqKqPMLQ,Mary D.,"Chicago, IL",54,0,14
FYtoiWWOMg66nHanO_7B7w,Susan M.,"Chicago, IL",24,2,3
eeeRUKyCEkNd7yBUQ0kouQ,Dancer  Dreamer T.,"Chicago, IL",66,35,51
0O7KkDk9Pg6KQHlj0FsIsA,Angela B.,"Chicago, IL",12,7,2
zaCwqTIygAuSN6Ig5xjDcg,Tom F.,"Chicago, IL",12,0,0
uEQ3nCdOBNOeJ0ow4Ds1vA,Steve A.,"Orlando, FL",1100,221,3104
cYx9SpeFmteW7011-9o39g,Walle S.,"Chicago, IL",19,1,9
nX3mYWp2QwN0oQOldFZGmA,Portia S.,"Lombard, IL",47,188,33
BFr6Z705fZxztLM9siIuLQ,John H.,"Chicago, IL",183,52,0
T10RTNWPJKk0LQAXVSpK4w,Esther C.,"Chicago, IL",338,700,703
qC1zcjcq84zDQ4RwIHfWHA,Cole A.,"Chicago, IL",8,119,1
ciLjqqXFSRYpdPSmazaoDA,Allison J.,"Chicago, IL",329,228,285
tqklZ5qPH3x2x7lsUqg2dw,Amy Y.,"Chicago, IL",165,17,29
MI3wG3R12sQuTGdNvBBX3A,Yvonne B.,"Chicago, IL",875,389,2011
91TK74T3vZnIiL9GHY_QTQ,Laya B.,"Duluth, GA",65,139,71
X6P8iabDhPj2MXG3LNC8ew,Simonne D.,"Ann Arbor, MI",55,168,20
Y8IA1d63pGHlbVpcxWL5MQ,Dinna Y.,"Chicago, IL",105,310,150
ldVljNl40x12n_7LiJBNNA,Sallyann Z.,"Chicago, IL",93,279,297
FY_LP374Z5FzYQiBw5Qu-Q,Caitlin S.,"Washington, IL",34,0,21
wpQDROaWXyean6ozORaB8Q,Samantha M.,"Chicago, IL",34,83,0
o125MXCMYzu6uB-QYvEYbA,Jenna V.,"Oak Park, IL",42,284,0
I8mfczria5yISiy6wTVJ7Q,Valerie F.,"Chicago, IL",104,28,54
H0smAmpKIMYQzk3Oov3fmw,Nicki R.,"Chicago, IL",39,0,26
9jPLe2Rn7D37Z7AvmNgMmQ,Sabrina C.,"Chicago, IL",195,533,293
lZx_XOuL5wACxaNtby4JEA,Francis R.,"Chicago, IL",746,783,1095
lfT3Djol5AyEFHlgaYzcfg,Tracym ..,"Menomonie, WI",13,18,19
RORrWniaUl8nseq47oLOyg,Emily J.,"Chicago, IL",663,358,466
Y1T7sd4TKOe4utqV5hFdMQ,Shanti N.,"Chicago, IL",777,133,129
GT8so8HHKafYhuVfvLLNew,Ashley L.,"Willowbrook, IL",9,1,0
TxK6Lasb-72QBT5JXiqAgA,Kay V.,"Chicago, IL",64,81,27
x-RNpUGmz_c3a9-HcG4lKw,Grant A.,"Chicago, IL",209,343,701
0qSdFgcVBG9ay0NaDex-fQ,Morgan C.,"Chicago, IL",16,70,7
ntnpBe2t2kqnBfr9vPgwvA,Karin M.,"Chicago, IL",1,0,0
nMM9PhPrnZbETB3e1WmEKA,Jonnathan J.,"Saint Louis, MO",116,82,223
4QZ0dRB_-ms18ZGggUwpIw,Susan M.,"Chicago, IL",67,37,21
lp1I-nQM01L_8McNcC9ZSQ,Catherine O.,"Forest Park, IL",2,201,1
lxZka5pUGzIOPSQWul4L3A,Chantal T.,"Oak Brook, IL",8,74,3
9zCaNP1xLIANqmv1AnmAyA,Mohammed S.,"Oak Park, IL",18,0,4
LNooRhqlM6ebjgm5KT1KLA,Norm J.,"Near North Side, Chicago, IL",520,734,2002
HMc6eUmuLWiTR5I1G54tMw,Tina W.,"Orlando, FL",10,4,0
3ZLEVgNYOVDebj6uQYY2sg,Briana R.,"Chicago, IL",4,0,0
QePgWbnQ3wggLfxLvuLnQw,Ruben M.,"Chicago, IL",14,1,4
_vbEQU_xD95RZ-7j93z9hA,Tavi J.,"Chicago, IL",797,474,1727
qQgCvRrviAj_V0_JLcyHNA,Paris W.,"Dolton, IL",5,137,2
XKvbfNylF6Yq8hpwqaZrhA,Mihir S.,"Chicago, IL",1362,640,124
5rE0aoWvcFtjQHnNZ14G2A,Blake M.,"Chicago, IL",162,0,0
OTy0y0OX1q8_kRxjyJ-5mw,C R.,"Chicago, IL",78,5,9
aiVCoexCIWLchfPK5sDaPg,Monica M.,"Brookfield, IL",33,82,0
vBhPIrGrtAMT2sAL3v9CCA,Victoria Y.,"Chicago, IL",33,163,126
1HpDyeQz__hIpJm2WFutkA,Melissa D.,"Near West Side, Chicago, IL",17,133,33
CGJpkxLXcp0eRKmktz7XTw,Todd P.,"Winston-Salem, NC",112,8,10
aKN3Fq2uaRJTwZRPlI5GcQ,Alex S.,"Chicago, IL",2408,4902,6891
zKY6NM9CxxWxcY5JJXUB7g,Jacqueline B.,"Aurora, IL",579,3058,4467
6tPXsiDVPbJhHpufXZye0g,Angela S.,"Highland Park, IL",791,2542,6867
MN6vTCeRKWU44M7xwhQc7w,Ophelia M.,"Milwaukee, WI",616,1778,2301
VkH-cv9MnH9orNIDR01HBQ,Ila S.,"Longmeadow, MA",315,132,49
BwWidFUS48BkYPXMtj2okw,Mandie V.,"Catskill, NY",204,67,138
pumT60KWUue9y-KkeOPdjA,Sarah R.,"Los Angeles, CA",3,200,20
wd3xoNaDLib8dhQ7BxUl6g,Stacey L.,"Madison, WI",1005,1649,1858
m3NTPCKRS8THgiCCkVaSOQ,Peter F.,"Milwaukee, WI",5,0,0
lMY8NBPyzlPbbu-KBYfD9A,Christy A.,"Saint Louis, MO",1288,4720,11931
Ba4teI97GGKyYo6jNL2KFA,Michele D.,"Chicago, IL",55,27,29
8cpbi9lmxRstKBUdqv8DXg,Brandon M.,"Kansas City, MO",415,406,225
x-YPpdVPOOV4TLC49HuP6w,Steve S.,"Saint Louis, MO",223,1,16
J84FICbDVoSe7ZXn5lnQNw,Cameron C.,"Chicago, IL",145,121,0
vmqq6piSvE2zWQpxF46OZw,Max A.,"Chicago, IL",15,153,17
FMAcF7vnR8z7Fm3MDJ2AcQ,Britt G.,"Chicago, IL",59,361,94
l2aU4xAawLtfXeaD7FhkHg,Natalie Z.,"Mount Prospect, IL",40,9,218
6WRzcO8tm5yAceBvlsFjHg,Alexandra K.,"Chicago, IL",187,166,25
4AZqhQmBkDe6r9dva0VIVg,Micaela M.,"Exeter, RI",17,334,25
xdHM5YCDlHVFTPOPWESwMw,Karen Q.,"Chicago, IL",255,57,426
1ioZZN5ETRtdMIhV92WHKQ,Keven S.,"Chicago, IL",12,0,8
g1uDA4QK_IeVeLP68_fjIg,Jen G.,"Windsor, Canada",16,1,13
c0sZVpEbzTsnYELsHqXICw,Paula B.,"Chicago, IL",68,5,10
j3jaM4FyZPlDZy0m17stlw,Jonna N.,"Chicago, IL",164,182,604
IQqbEAsbAj2t49KTeTuVAQ,Eric B.,"Chicago, IL",59,80,243
JGQTt1SB-oDk3htAzpZumA,Emily P.,"Arlington, VA",105,19,61
M6o_5diZgqzdswJnWZNKzg,Nicola P.,"Chicago, IL",213,511,2408
pEaDXFHgsbJNLLnrzyDWSQ,Ali F.,"Chicago, IL",141,109,85
twISWUMTq7r80UP_s11z3w,Chris S.,"Washington, DC",671,70,21
nRaTf-jUGZk_Oi3hbUwSdA,Chara B.,"Streeterville, Chicago, IL",50,11,1
Mm3dizKXCm3pow3wRmMbtw,Rebecca M.,"Denver, CO",172,69,73
z8zceqUnWu7j2ePLzGM93Q,Bree G.,"Overland Park, KS",55,1,15
BTFCqmefqfUWOs9J_CrrKA,Kristen A.,"Downtown, Las Vegas, NV",74,1,67
8tdpq4NS0rd9c0eyy9M2lA,Shawn S.,"Minneapolis, MN",905,135,46
6sQ2la3v73SB29WtmvoPjQ,Doug P.,"Houston, TX",9,0,1
JtCVPwFevT6aUOVpwBW1gg,Stefany S.,"Chicago, IL",13,0,0
4w9VVH70T-iEpkG5smIk3w,Nick C.,"Rochester, MI",8,1,3
09FZ5VlO-zRX9GEduaRhtQ,Tata S.,"Wilmersdorf, Berlin, Germany",20,15,148
VRZmCeIds50Epb3rjCOwaA,Monica C.,"Springfield, MO",24,22,20
5olC3yCfdCpU-b-MV5z_MA,Ian C.,"Chicago, IL",184,40,226
fAbKgdbKkn4Px8kG54OVDQ,Andrea B.,"Chicago, IL",218,274,415
hdt5iEJpBPL0UhA5ULHpNQ,Celena C.,"Chicago, IL",57,596,92
idH0OzpRHWnOL8ALY855dg,Xuan Z.,"Madison, WI",23,275,813
vBhPIrGrtAMT2sAL3v9CCA,Victoria Y.,"Chicago, IL",33,163,126
E-4K2_-z9nM9mBNeUUHjng,Kelsea D.,"Chicago, IL",116,592,248
8YV5I01YI5NIw85tUBElVg,Ilona P.,"Cleveland, OH",125,56,364
Mft5NPtI3JFouoozSFHk2A,Della Z.,"Chicago, IL",9,0,20
iFadxdXUK118lr-gx6-2tA,Ida D.,"Evanston, IL",156,127,294
uPifAul4hJIqy72ah1GKSA,Michelangelo V.,"Chicago, IL",233,1745,3951
S8Dk3Sx2e_eLklcnVOih6Q,Bob G.,"Chicago, IL",61,2,13
XmoPHem74pKNbJnFrOyGSw,Alex R.,"Elgin, IL",129,98,46
UBL0GJ9UfJA63kxCkyh0jQ,Shine S.,"Chicago, IL",6,0,1
p3X4_d_u10uiLbwwzQL2Zw,Darian J.,"Chicago, IL",374,1824,1486
CwUNfXpevS6vj-OFIXEjrA,Sonal B.,"Chicago Loop, Chicago, IL",7,23,3
PzZFqJmAMuXWiTgCV1zt4g,Steven S.,"Atlanta, GA",53,178,125
GNVnNr52dHF5NpGJGXUWEA,Ada H.,"Chicago, IL",131,1285,1136
RT8VEmL_QLw2g7nZHHlsbw,Chris S.,"Chicago, IL",3,39,0
WTiHNJCOOGI_NvYrHa2RyQ,Jean J.,"Chicago, IL",57,158,88
koBjlAe-eiOS8nUaSofodw,Phil B.,"Chicago, IL",13,0,0
IDuqAW3ZOBm860T_gtQFXA,Melanie B.,"Naperville, IL",257,341,302
xUHnC_6EIwERM0PQCYyQSQ,Sincere Y.,"Chicago, IL",1,80,3
RVAC21a6HFzvtU6ar7nU-Q,Eirene N.,"Chicago, IL",27,7,7
5CYsV2rE7rWqPi1oI-3y5A,Stephanie T.,"Chicago, IL",171,338,699
YDDhO7ad0RgOhxax0uMeXQ,Catherine C.,"New York, NY",117,229,160
5jlPSep--Kwq37TP8OiycQ,Nikko A.,"La Garde-Adhémar, France",3,31,0
dJPrquHMtorpTbjB7cI7Sg,Jing L.,"Chicago, IL",17,5,23
uI_GEh8WnhlW8kkbO1dZXA,Nishan P.,"Chicago, IL",235,493,888
vTRQOVBHB_vdeqmModYOZQ,Judith T.,"Cicero, IL",1,64,0
lhwyvUr-IrOcAIs0HBKQTQ,Ann N.,"Chicago, IL",2,6,0
80RiaWwxfP9eu5shqvxaHg,Kenny Y.,"Chicago, IL",247,252,0
QdueMpuvbmTWy0mgNDrl4Q,Jungmin L.,"Chicago, IL",3,7,0
_GWmEzZxFSoPClcG8yL_yA,Shari B.,"Chicago, IL",285,39,180
tqklZ5qPH3x2x7lsUqg2dw,Amy Y.,"Chicago, IL",165,17,29
PDbbNTo9gkewHW-r7yPNyg,Joungkeun L.,"Manhattan, NY",9,0,0
iG139pdCff9z-9a_MNb-vQ,笑寒,"Chicago, IL",2,23,2
cfwO4J9Cb0B7cGhSZ0S83Q,Lawrence M.,"Chicago, IL",42,2,4
9i8Gy1IhQwIGHSvdWQJgvw,Peter M.,"Middleburg, FL",113,55,88
vpgbe28MJeUNfgD2dALEow,Mark H.,"Chicago, IL",64,216,39
ViBTRrD0xa9mfPXUNbDL8g,Miss A.,"Chicago, IL",26,3,67
Ywu4a-4fmeg9HTT5KNXnWg,Kristin L.,"Chicago, IL",272,563,1741
1ioZZN5ETRtdMIhV92WHKQ,Keven S.,"Chicago, IL",12,0,8
tAuEkDycjOb0X5qp2uD-4A,Sylvia P.,"Chicago, IL",78,143,23
WOP9j6VNRCoMuKB14LJPjQ,Nellie G.,"Chicago, IL",97,52,0
eaIHxfMQ7PHuA0Q9ynwRGw,Giselle F.,"Lombard, IL",124,27,63
p9clrOIFzq41JqgU93-cFA,Casey C.,"Chicago, IL",4,0,0
wtU-rxRIALS01gKlVBS7BQ,Bri A.,"Chicago, IL",430,196,602
tCLe4Fg-VYeWkTNYay9nqg,Alexa G.,"Chicago, IL",30,193,0
0DjTmv5dedpdYlKs7UB_PQ,Holly R.,"San Diego, CA",138,281,467
WAdUd1RiRFVdvA2g-w91TA,Chhavi S.,"River North, Chicago, IL",174,114,98
2ybxEEvbunio2Gkg7MPSpQ,Julie P.,"Chicago, IL",155,143,131
0yyXKmdI9lHxFKzomy6yfw,Liang H.,"Chicago, IL",219,379,852
cYtcDmRDNbwi9eHvc8Vayg,Tracy X.,"Chicago, IL",179,239,26
9s-bJjqIzeXqEokQc4fUxA,Mike M.,"Northbrook, IL",255,45,0
XKvbfNylF6Yq8hpwqaZrhA,Mihir S.,"Chicago, IL",1362,640,124
R7oAgr6j6SlOfpgByy4Xtw,Laura G.,"New Orleans, LA",219,89,15
vYEJdintu7-uPFbSZGMDuQ,Paige B.,"Kansas City, MO",51,6,128
TMvFSl9PJrWKfUosgY4xjg,Share Y.,"Des Plaines, IL",23,203,17
mXMfuyY_SzJOERBD7k7yIQ,Aaron G.,"Chicago Loop, Chicago, IL",155,60,1185
8FG59vg6Y6GZwV5QACcgRw,Jesi H.,"Houston, TX",17,5,9
1m95RqmOUVlXEcqm1u86TQ,_annahh M.,"Los Angeles, CA",109,42,30
zzMNCW-h2DudiVGbUXggcg,Jane V.,"Chicago, IL",133,70,1460
Wg9XvfHw-8hk3PQsovxHFw,Aanchal B.,"Palatine, IL",55,181,76
VH7OzI5BYk2GfWoTGWsc3Q,Stephanie G.,"Chicago, IL",51,110,124
xyOmA9qfp10GCN9I1BsIuQ,Sara J.,"Minneapolis, MN",208,36,72
LfsC8q-B86ab0f14K0XFdg,Tee D.,"Queens, NY",18,177,0
hmqKFR0FERxhEZEZwIM8yQ,Minjee Y.,"Schaumburg, IL",135,106,88
-T-l6MQPxQWNefhfdwq_cQ,Mike C.,"Chicago, IL",75,256,0
4u_09BoBw8hR9i3yMNF3XQ,Cheryl W.,"Chicago, IL",156,73,172
oZqUzBWcNaTi3YGDjtOnTA,Alex Y.,"St. Louis, MO",75,388,182
dfAn7synsppwhwFHwW_5zg,Jimmy M.,"Chicago, IL",8,136,1
_GZgL6AEU-pxNolQkCpY9w,Christine H.,"Chicago, IL",37,124,169
iPAA2i81Q98xuyXdEpQCdw,Jon S.,"Chicago, IL",43,120,31
Sdl16X0C9ecQFDhLw9yp5Q,Maggie R.,"La Grange, IL",120,138,263
m5u9g9wSX3XjsXsxXTqnUw,Ron J.,"Chicago, IL",36,0,2
M7KTYa1iisG2EYpf0i36Yg,Aneesha R.,"Manhattan, NY",9,3,0
5h1MXJIw_eoIvXmuM6ePEw,Rick S.,"New Baltimore, MI",46,396,16
iz0RcG9wSarDaV5-nUQDCg,Katherine B.,"Chicago, IL",4,25,0
0Z0wiTbPpVmYWvcYZ-FqOA,Alfredo S.,"Rochester, MI",1,0,0
8R4Ggec_MGNM87yN05A12Q,Christine L.,"Skokie, IL",411,127,876
s1lSqHleEH3OLjUwy6tcYg,Racheal S.,"Chicago, IL",134,67,78
rZ3NJ3zXBdgGjy55Y63IWA,Padma A.,"Chicago, IL",577,115,1411
MeIIBJC3lefCeQolzfCTkQ,Janine J.,"Chicago, IL",131,271,129
3tGdfi5jKfolONmDdYkyLw,Jennifer S.,"Chicago, IL",85,182,101
UL49FLvF__XKVwSbbhsJ-Q,Gilad K.,"Chicago, IL",17,2,3
7geGFvbSYCkwq7znW9M7Ew,Sany N.,"Berwyn, IL",250,26,760
qaKvHTbM_F--UaGTpAVSkQ,Adriana B.,"Brighton Park, Chicago, IL",24,8,6
TxK6Lasb-72QBT5JXiqAgA,Kay V.,"Chicago, IL",64,81,27
EMU534PdYml6dLX7NiWA8w,Liz K.,"Chicago, IL",136,8,15
vsRPm_-WdtcY0CWZNz2u1g,Yvonne I.,"Chicago, IL",464,179,338
k97c4eriYUeMG_cGw8rYLQ,Bailey M.,"Bloomingdale, IL",429,237,851
h2aR1-_WNyuk42UdwaxV0w,Brennan B.,"La Grange, IL",64,285,374
vN4ZokOTCjISXu_TNYegTg,Sarah V.,"Chicago, IL",102,436,215
3Ti5Q-5fqDSfPD6blNEY6w,Alex E.,"Chicago, IL",17,15,1
vk47l4nR8Ig8t857RoGBCw,Olga W.,"Wheeling, IL",43,1,23
F2yYid48q50oafoMwIjBLw,Shraddha M.,"Chicago, IL",66,2,91
cQKLbrYkG3NPfRH2N-Uwow,Jo G.,"Saint John, IN",40,6,0
TyVTg4ZBVdKPjcsmfZULBQ,Jennifer C.,"San Diego, CA",66,99,274
Y5GKU6lbOmI9ltN3AOz2xQ,Shauna L.,"Chicago, IL",6,0,0
NMI5rk7AJWMjIW-d6o_KRg,Srishti S.,"Chicago, IL",103,102,236
IobGcQiY3WI99FbbdYMDlQ,Rabia H.,"Chicago, IL",21,90,19
ZXh0PCm1_KhqZStOqIdaAg,Rima M.,"Chicago, IL",105,4,99
5ZnkFmOh3nnxbVVjd5KHUw,Dyna W.,"Chicago, IL",70,114,190
-_MWKPw45O85nUG9ufxMNg,Romana N.,"Chicago, IL",75,757,498
RvvwCDaTs4_vO5LHTeEtSA,Chuck S.,"Chicago, IL",307,140,35
Wg9XvfHw-8hk3PQsovxHFw,Aanchal B.,"Palatine, IL",55,181,76
aKN3Fq2uaRJTwZRPlI5GcQ,Alex S.,"Chicago, IL",2408,4902,6891
58o-C814EC-P7NtRXugNHA,Hubert D.,"Carol Stream, IL",72,55,24
cJCYCEfDL4n5TgU9y8RTWg,Allister D.,"Sunnyvale, CA",1496,786,1526
Da-DxSnk2--hqRYq6To5bg,Kristian R.,"Oak Park, IL",57,152,11
F80NC3wI63ocMfuXww5Wiw,Tana R.,"Chicago, IL",238,108,261
59OSD95zF1I2vAjWThtYzg,Justin L.,"Chicago, IL",91,158,148
LksL9MSnAYngFu8C3xeV4w,Mila O.,"Chicago, IL",16,112,22
ZI1ARd8-rCkFDlhtcZXmIg,Stefanie V.,"Miami, FL",7,54,6
vQVzETwFQWQ5bcI2nkhRbg,Janie E.,"Signal Hill, CA",5,53,0
PI3HijdvQYU9loBA65psMA,Ozzie T.,"Chicago, IL",99,103,581
1s3te7TeVRFdLVPB8pqfWQ,Latrice A.,"Oak Lawn, IL",263,101,615
2E0bpV3wFfDJbYrFkDYIUw,Jamie D.,"Fort Pierce, FL",15,31,115
_O8yXAtCODPoKkO79lnYXw,Amanda D.,"Chicago, IL",225,79,39
BFr6Z705fZxztLM9siIuLQ,John H.,"Chicago, IL",183,52,0
wmjPQvJZov6UATcEu-WneQ,Jaime R.,"Frisco, TX",28,35,46
uEQ3nCdOBNOeJ0ow4Ds1vA,Steve A.,"Orlando, FL",1100,221,3104
QPex8-8KEe7xa0l4VNml4g,Rachael Z.,"Aurora, IL",395,240,38
NP3xWT6uTINh_g9_gu7Kyw,Stephanie H.,"Chicago, IL",302,121,76
pQcjyui-yuyfESyqa_jtZw,Pat L.,"Chicago, IL",13,0,1
cp-rWPVqlGyuroPKoBefYQ,Ritu D.,"Chicago, IL",354,339,1308
wO6xjtpsqIWHrIJ2J5pKVQ,Cosette T.,"Chicago, IL",33,169,46
PeRbZuJTvi6oIqd3ZTPzOg,Casey L.,"Cincinnati, OH",47,3,3
yLC0HK6v8AQtleoOgE8VmA,Chris C.,"Chicago, IL",4,0,1
FDK7ye1bleQcXpxzV8T0Zg,Beth M.,"Chicago, IL",80,98,2
EKdbFRMuVlAH0P06ijFlYg,M J.,"Chicago, IL",79,0,6
9IYGKpPIk8BPBz-6j_n2aw,Tom V.,"Pleasant Prairie, WI",11,5,0
onY0SO_5Zl0IjO6R4-SVrQ,Jean L.,"Chicago, IL",716,442,1142
lZx_XOuL5wACxaNtby4JEA,Francis R.,"Chicago, IL",746,783,1095
1u8069OtmOCKGqT-r7OEiw,N S.,"Palm Springs, CA",226,2,267
juFiGjYYXzhdSa5lM0ZgcA,Alex R.,"Chicago, IL",103,229,73
_ZT2GrSb31EJ81WV2XlFUw,Donald M.,"Chicago, IL",157,402,66
wgigHY3X1v22_hzrPKtfig,Carlos V.,"Chicago, IL",20,21,2
uXxvUtpmWenJf33bsmwduw,Guillermo M.,"Chicago, IL",36,1,94
gKuxGytINHl903qyR3bNzQ,Maronda H.,"Chicago, IL",252,68,1482
cyAJrd2i18BshL_em-2FsA,Leonard W.,"Berwyn, IL",3,163,0
a5Q6X78wxXUblX27YMbJVw,Somi J.,"Indianapolis, IN",40,2,23
