reviewID,businessID,reviewerID,date,reviewContent,rating,usefulCount,coolCount,funnyCount
uE8Kbgei_qaAuXsslF4TVA,sUDWHJCEKd6GUjhMysoUYw,ogL-6zZ0Gf1Q-DKu8D19PA,2/12/2018,"My fiancé and I were stranded in the area and in desperate need of some brunch food.  Yolk was close by, and it worked in a pinch!  But I wouldn't come here again. The highlight was definitely the pancakes.  According to my fiancé, they were fluffy and really good!  He also liked that the bananas were cooked into the pancakes in addition to just being on top. But the rest of our food was pretty mediocre.  The chilaquiles were recommended by our server, but they were bland, soggy, and super greasy.  And my fiancé regretted eating his just-okay omelet before the pancakes. Bottom line: Yolk is a chain.  It's better than IHOP, but with so many brunch options in Chicago, there's really no reason to come here.",3.0,1,1,0
U8ai6QWdr0Ics116o-f52Q,sUDWHJCEKd6GUjhMysoUYw,MHMAmCa6NaPAPbBKHg-0tw,2/8/2018,"Best breakfast in Chicago? Yup, that's Yolk.I've eaten here before (at another location), but that was over 4 years ago before I Yelped.This time I ate at the Marina City location on a snowy and blistery Sunday morning. We checked in early through the Yelp app, which I recommend to everyone, as this place gets busy quick. We (a party of 2) sat at a community table, but no one ended up sitting next to us, which was nice. I ordered the Banana Nut Bread French Toast (a NEW menu item), my friend ordered the Very Berry French Toast, and we got a side of bacon for both of us. Both were AMAZING. The Banana Nut French Toast was the perfect combo of sweet and savory. The preparation adds so much more taste than a typical banana bread would. The Very Berry French Toast was just overflowing with strawberries, blueberries, and blackberries. Fruit lovers will rejoice this one. The atmosphere was like that of many breakfast places: fast paced and somewhat noisy, with an electricbuzz in the air. The inside's inviting and popping bright colors will definitely wake anyone up. Don't miss this breakfast spot if you are in the city. If you can afford to splurge for breakfast, splurge at Yolk.",5.0,0,0,0
88xvekXroStKi3EWvJ2BfA,sUDWHJCEKd6GUjhMysoUYw,c5uEYGcCBTtIvZ2RudqhIA,2/13/2018,"Perfect helping of each item on the yolk special. Waffle was perfectly crisp on the outside and chewy on the inside. Great sausage and chewy, thick bacon. Hubby had a deconstructed bagel with lox that the kitchen willing to oblige even though it wasn't on the official menu.Love the option of a carafe of orange juice to share. Coffee was not good...it was actually pretty bad. $6 wasted on that. I wonder if you could do a taste test of coffee at breakfast places like you can beer at bars. Especially at $3.",3.0,0,0,0
h4NNUESRh_rpP_VKbIQRNQ,sUDWHJCEKd6GUjhMysoUYw,hZa8grSMWGpE_mC7orUCyA,8/27/2017,"Had Sunday breakfast here on our last day in town. No wait for a table around 8am. We were seated close to the open kitchen, so it was a bit noisy, but not bad. Our food came out pretty fast, and there was a lot of it! My crepes meal consisted of two huge crepes and potatoes, I'd say easily enough for two people. The potatoes weren't as done as I typically prefer, but from another table's order I understood that they can be ordered ""well done"", so I guess I should have done that. We had ordered a single Nutty Monkey pancake to share as well, and it was definitely dessert for breakfast. Bananas, chocolate chips, chocolate syrup... the side of syrup served with the pancake was not needed. Hubby dear had the chicken and bacon waffle, with a fried egg and gravy on the side. It looked delicious, but not veggie-friendly, obviously.I liked how the menu had little icons to denote vegetarian options, staff faves and spicy items. Yolk is a nice place for breakfast, and it looks like they had some baked goods and coffee drinks available for grab and go if you don't have time to sit a while.",4.0,3,2,0
XqeIYQ2wejnvrkTx4rvUug,sUDWHJCEKd6GUjhMysoUYw,XvDCc88bf48VumWuVchl0A,8/12/2017,"It had been years since I've been to a Yolk. I used to frequent the one in Streeterville but since it was in the same building where I lived, I was quickly bored of it. Fast forward a few years and I went back, the menu is largely the same with a few updates. We went for the chicken and waffles and did not regret it one bit! The waffles have bacon bits inside ( yes bacon) and the chicken is a healthy portion of white meat fried to perfection. You won't be hungry after this order. I also got the cinnamon roll which is a staple and never disappoints! I like the inside parts and ask my husband to help with the outside crusts. He happily obliges. The grilled cheese sandwich is also very good if you are in the mood for it. Cole slaw is meh- skip it if you can swap it out. Overall excellent and good comes fast. Very consistent quality.",5.0,3,0,1
ezeH6OeRILZPDZcJHcy76Q,sUDWHJCEKd6GUjhMysoUYw,iXDNrZNhPuiO0CWXX6x8ZQ,8/10/2017,"Gotta downgrade a star based on my recent experience.  I put our group in via the app for a table of 6.  We arrived early and waited outside (no big deal), but when my friend went in to check us in, the hostess told her it could be another 45 minutes (according to the app at that point, there were like, 5 tables in front of us and only 15 minutes until our estimated seating time).  We ended up getting seated at the original time, but the hostess seemed to be just throwing out random wait times (maybe to temper expectations)?The put 6 of us at a 4-person table, so it was cramped.  We made due, but not a fan (especially since we brought champagne bottles for MYO mimosas, so they took up room on the table).  My friends said the coffee tasted weird, a little bitter (which seems to be a common complaint here).  I got the cinnamon apple crepes (I liked that they switched up the menu and did more ala carte/build your own type stuff), but they literally were just thin, dry pancakes with some cinnamon apples on top.  No filling inside the crepe, not much 'sauce' to give it some flavor, just dry crepes folded with some apples.  It did not taste good, way too dry/flavorless.  Our server did get a friend's order wrong, and while she did correct it it took a bit for her to understand the issue.Our server also messed up the bills, charging people for coffee and such that didn't order it, and she was pretty inattentive.  We do girls brunches fairly often and have tried this newer Yolk since it's closer to the theater we go to after brunch, but given the last couple experience we might have to try somewhere else, it was a bit of a letdown.",3.0,1,1,0
FAY-ojrURKMaa41JM_AXvg,sUDWHJCEKd6GUjhMysoUYw,GYXv4lNs5ul1Ka96pLi5Qw,1/16/2018,"Breakfast here was OK, not something that I would go out of my way for in the future.I had chilaquiles with steak and eggs.  The eggs were cooked pretty well, but the tortillas were soggy as soon as they arrived.  The steak, well, it went back and forth between well seasoned beef, and run of the mill pot roast.My girlfriend had chicken and waffles, which she seemed to enjoy.  The waffle had bacon in it, and it tasted very good.  Aside from that, it was just OK.The orange juice seemed to be very fresh, at least.Service was friendly and quick, so they had that going for them, but all in all, it was just breakfast.  We'd probably eat there again, but as I said before, I wouldn't go out of my way to get back.",3.0,2,0,0
H81Fmeh3GxcAxJqK7B4esQ,sUDWHJCEKd6GUjhMysoUYw,hynntqWawpXPvZboYdjWHQ,7/13/2017,"Not my favorite breakfast spot. Came here around 7:30am on a weekday and were seated right away.The menu was pretty large and we opted for the corned beef hash and the west coast crepes. The hash was just OK and would have been better if the meat was more crispy and flavorful. The crepes were filled with an egg scramble which I usually love but the crepes were so sweet and not great tasting and the flavor didn't really go with the egg scramble. Also, this is a HUGE portion so you can easily share. I did like the fact that they give you actual pieces of fruit instead of a typical fruit cup.Also, the coffee was terrible, it was bitter and I had to load it up with cream and sugar (which I typically don't need to do) to make it semi drinkable.",3.0,1,0,0
9If-f6eGh2Ob-hUNXWfZIA,sUDWHJCEKd6GUjhMysoUYw,xyOmA9qfp10GCN9I1BsIuQ,11/6/2017,"We had an amazing brunch to wrap up our weekend in Chicago and it was easily the best meal we ate over those three days.We used the yelp waitlist feature which was very nice, by the time we got there we only had to wait 10 minutes or so. We were seated at a long high top table with one other party at the end. This place is casual so it wasn't weird dinning together, we also could have waited just a bit longer for a regular table.For food I got the chilaquiles and it was one of the best versions of the dish I have had, perfect level of flavor and spicy, also a generous amount of avocado. In addition to my yummy savory dish I took advantage of the ability to add one piece of the red velvet French toast as a side. The French toast is totally cake posing as breakfast but delicious. I could not have imagined eating it as my full meal though, very rich and sweet. I also tried the grits and a bite of the biscuits and gravy and all was great. In addition to the food being delicious the portions were huge, I only ate half of my dish and left stuffed. The leftovers made for a great lunch.",5.0,1,0,0
gJ3gQasvn_v6xXSyAhVKug,sUDWHJCEKd6GUjhMysoUYw,oTtWph69qWQngABix1I6rQ,2/25/2018,"Got on the waiting list via the yelp app, there was a 45min wait and people packed into the waiting area, something with the app made it so it showed on my end of being on the list but not on theirs. The lady checking people in and the manager quickly made an adjustment and got us seated immediately. Very VERY impressed. Our waiter was just as good! Highly recommend this place as we felt wanted right off the bat. The food choices make it hard as everything looks, smells, amazing. Do yourself a favor and stop here! We will be returning!",5.0,0,0,0
C-nZIRYT1848AQTWYdGK5A,sUDWHJCEKd6GUjhMysoUYw,VUYwL-ZG_UN7EB6G5wMSkQ,10/28/2017,"We were surprisingly not impressed with the breakfast. We snuck onto the waitlist via yelp as we were walking over which everyone should do! It was packed so we were excited as we both love breakfast. We were seated at a high top meant for 6, but they were seating three different parties of 2. Luckily we had a gap between us or we would've been dining with strangers. I ordered the eggs Benedict and the hubs got the souther style (forgot the name) Benedict. Our server was pleasant and fast, 5 stars on that end!However, the Benedict was totally underwhelming. Very little hollandaise sauce and the sauce itself lacked flavor. The potatoes were bleh, not flavorful or crispy. Husband wasn't raving about his plate eitherI waffled between savory and sweet, figured that the eggs Benedict would be a home run since the restaurants name is ""yolk.""  Sounds like we made the wrong choice as a lot of people were eating their sweet dishes. Between over seating, bland dishes, and the long wait. We won't be back.",3.0,1,0,1
joPqUGV8tqhXhGHcDjvwRg,sUDWHJCEKd6GUjhMysoUYw,RJZeaMbwMbPoeZJ2np1i-w,11/13/2017,Love Yolk!!  I'm not a huge fan of breakfast but I could eat this daily.  My first recommendation is use the tool via Yelp to add yourself to the waitlist.  While the hour wait is worth it my time is valuable and if I would have realized I would have taken full advantage.  Second recommendation is the potatoes doesn't matter what you order get the potatoes!  My husband and kids say always the pancakes which are also amazing but those potatoes are the best!  I got the California omelet this visit thinking I would be somewhat healthy.   Anywhere where they don't skimp on the acacia do is aces and Yolk didn't disappoint.  Yum!!!Thanks for yet another amazing breakfast while visiting the Windy City!  We will be back.,5.0,1,0,0
Q3zw4J7xFuHuWHVIyzYUVA,sUDWHJCEKd6GUjhMysoUYw,Tcdv6UP-TWs1Gx9Rs9UiLQ,11/2/2017,"Yolk gets a 4+. Service is excellent. Menu is excellent. Ordered a variety of dishes over 2 days. Eggs Benedict with pot roast is a nice twist. Hollandaise sauce is average. The salmon and eggs dish, excellent. Sides of bacon, very good. Potatoes were undercooked on the 2nd day. Not good. Pancakes excellent. I highly recommend Yolk.",4.0,1,0,0
peaej0iFzBXt9-qZnMFXhg,zvJx0BPvAGO3w5II1Tg0mw,pg7SnsX5hqJXntN99AB8Ow,10/27/2017,"Hi-Vibe is one of my most favorite juice/smoothie/bowl places in the city, it is also super super vegan friendly.They definitely have the best acai bowls and tonic bar from any place I've ever been too.I had the Bulletproof coffee (Vegan version with coconut cream, turmeric, red maca, cinnamon, vanilla) and it was the best coffee that I have ever had, I never felt anxious or jittery and I never had a crash either. It was constant energy and it held me over until lunch.I did a 3-day juice cleanse here which was a great opportunity to try many of their juices (which I loved all of them!!) The Skinny Genes, Apple Thieves (seasonal), Dandy Detox, Mood Mylk were my top favorites.I've tried many of the smoothies which are all also so yummy, unique and nutritious.I highly recommend the Green Velvet, Maui Waui, or Maca Blue.The truffles and granola bars are to die for!!Kill shot or Hot shot if you're feeling under the weather will have you feeling amazing from the inside out.The music they play is always super feel-good happy vibes and all of the employees here are so friendly and nice. :~)I've definitely always had a Hi Vibe experience at this placexxx",5.0,0,0,0
Pm9LxQ9XIS6uFNSzUHxFqg,zvJx0BPvAGO3w5II1Tg0mw,HR5TCqAjP9rlM_n_BA0JfA,2/14/2018,"All right so I won't say I am an acai bowl snob but yeah, I AM.Tried out the acai bowl here at Hi-Vibe... HI is the operative word. For the size of this bowl and the deliciousness level, it was high/expensive as heck and sadly not worth it! I have indulged in acai bowls in more expensive cities and high rent areas in this city and I just thought the price wasn't warranted. I did not really fancy the base of the acai bowl. At Hi-Vibe, they basically throw everything into the mix instead of doing toppings. I paid an extra dollar for fresh seasonal fruit and it ended up being a few strawberries not even any bananas.The Vibe here is cool and cute - the staff nice for sure. I do not really have a reason to come back here because I've had far superior acai bowls at other places in the city; yet, if you are around I could see this being a go to.",2.0,21,19,12
otB_sjNjQuf0nn63LhRYow,zvJx0BPvAGO3w5II1Tg0mw,Exue8Tno8rwF7eWqxr5_8g,2/1/2018,"The Hybrid Acai Bowl The Hybrid Acai Bowl Acai, pataya, pumpkin seeds, cocoa clusters, coconut, it's blended up thicker than other acai bowls ...must be because of the vegan gelatin ...nothing you eat again in yoır life will compare.  Every time, your taste buds will want another hybrid bowl ....even at $14 per bowl ....they are huge and full of organic ingredients.  I stocked up on the same ingredients from the store to make them at home because they are so tasty ı want to eat them every day but at that price it's an indulgence. The Blue Macha Smoothie It was ai'ight.... more of a basic blueberry smoothy with cinnamon and almond milk.... but in comparison to the hybrid bowl, it's so basic.",4.0,1,1,1
qjW7R9du9VW6_nODohyDjA,zvJx0BPvAGO3w5II1Tg0mw,9MAPPnMBbVWnt0ccNHXxtw,1/7/2018,"Everything is quality, raw, organic and super healthy. You will definitely feel better after walking out of Hi-Vibe. There are now two locations, one within the merchandise mart and the other right outside on Kinzie.They have a rewards program, all you need to do is provide your phone number when you check out and you'll be on your way to a free item.All of the bowls (pitaya, açaí) are outstanding and filling.They have this item called the ""kill shot"" and it has a line up of ingredients that will help you feel better quicker after you're feeling sick. I rely on the kill shot if I'm feeling under the weather. I've been told you can take up to (4) a day. I wish they had an area to sit, it's a little sterile in there, but otherwise a gem of a place in river north.",4.0,0,0,0
Ruy4av6OifGlQttaaKKSNg,zvJx0BPvAGO3w5II1Tg0mw,ogL-6zZ0Gf1Q-DKu8D19PA,12/19/2017,"After spending $26 on two drinks here, I was not super excited.After recently moving from LA, I've been on the hunt for a place to get my açaí fix. I came here hoping to get a bowl, but their menu is 99% smoothies. Ordering a bowl seemed almost weird? So I opted for the açaí smoothie, and it was just like having a bowl but through a straw! The flavor was great, but just a couple sips in I noticed the consistency was really watery. Mid-way through I was wishing for just your traditional acai bowl, not this smoothie take on it. Especially for $14. My boyfriend's pre-bottled ""blue lemonade"" looked cool on the refrigerated shelf in the shop, but once we opened it, it smelled funky. Even after shaking (as directed on the bottle), we couldn't get the many many particles to dissolve. And for a pre-bottled drink, I was pretty shocked that it was more expensive than my smoothie. Both were just plain overpriced, and they underdelivered on good concepts. The smoothie and lemonade both went in the trash, and I guess my search continues for a good açaí spot!",1.0,2,1,1
Y48mq-EAAl3_VF9Rg2d45g,zvJx0BPvAGO3w5II1Tg0mw,4AZqhQmBkDe6r9dva0VIVg,1/6/2018,"Update: Went to pay with cash today - before I even handed it to the cashier she said ""we're a cashless facility thank you for understanding"" in a super annoying high-pitched voice. Assuming that I would be buying regardless of whether or not I had cash. Also, money is money? Did you not want my money? I'm paying $15 for an acai bowl...just take it. Weird vibes all around. -2 Stars.Easily the best acai bowl in Chicago! Tons of flavor and the perfect consistency. The shop is small and the staff is extremely knowledgeable. The only thing keeping me from giving this place a five-star rating is the price of the bowl - A whopping $15...Even California prices aren't that high! I moved here from New York where the average price of an acai bowl is somewhere around $7-$9. I would come here every day if that was the case.",2.0,0,0,0
Fn96nyOxg4f9sCUP6GsYvQ,zvJx0BPvAGO3w5II1Tg0mw,4Y81J2Tdq5XAnkeYmCZ2ow,3/28/2017,"Health freaks, paleo eaters, and vegans rejoice -- Chicago is more than just deep dish pizza and cheesey popcorn. Hi-Vibe offers an extreme antidote: bulletproof coffee drinks, veggie juice blends, luscious nut milks, superfood smoothies, acai bowls, and other protein-packed goods. It's a bit intimidating if you don't eat this way all the time, but the staff were so nice in guiding me through the menu. I started my mornings here with their signature Bulletproof coffee, made with alkaline water to neutralize the acidity. Nice! You can build it to your liking with some ""good"" fats (coconut butter, grass fed collagen protein, MCT oil, etc...) and flavors (cacao nibs, bee pollen, maca, etc...) You can easily get carried away and end up with a $10 coffee drink, but it will probably keep you more full and focused than that S-bucks java. If you need to feel extra green, or fueled with protein, or detoxed, or punished for your Chicago gluttony... head to Hi-Vibe and drink yourself clean.",5.0,22,13,12
404WMkI_wmHc8rFQqI9PFQ,zvJx0BPvAGO3w5II1Tg0mw,tBNtXWoh5D1wJLJnT96A0Q,10/13/2017,"Welp I pretty much ran from the loop over here to try an acai bowl... only to find out they closed 20 minutes early and locked the doors. I even waited until someone saw me to see if maybe it was a mistake, the guy looked at me and mouthed ""we're closed... sorry"". Really? If you promote that you're open until 6:30... then you should be open until 6:30. Not close at 6:00pm so the two guys working can leave early. Terrible business... I don't suggest going here.",1.0,3,0,0
KdDPDbHGl8HaeJNYfOc2lQ,zvJx0BPvAGO3w5II1Tg0mw,hj7o_BPgj-HdLAxdKqdx-w,2/24/2017,"I needed some serious recovery vitamins in the form of breakfast. My first choice is always a fruit and veggie packed smoothie. I found this place on Yelp and it was walking distance from my hotel.It's a small shop - no seats so it's grab and go. They have a whole bunch of options like smoothie bowls, bulletproof coffee, juices and smoothies, and a few prepared salads in the fridge. I went for the Green Velvet (vegan) that has apple, kale, avocado, mango, banana, spirulina, chlorella, hemp protein, coconut butter, and cinnamon. It's hearty - filled me up for a whole meal - and takes on a subtle sweet honey granola-like flavor, likely from the combo of cinnamon, coconut butter and banana, that melded really well with the fresh green smoothie essentials like kale, apple, and spirulina. They added a mini ring of granola on top, which was warm still! A nice addition for a little crunch before sipping the smoothie. It's a 16oz smoothie and definitely worth the $12, being organic and as fresh as it can get! I'll be back next Chicago visit.",5.0,11,6,6
4EFlTgDHLwY8a4BDhuJ6tw,zvJx0BPvAGO3w5II1Tg0mw,0aKQfaXs8Mw5v_3HYflv8A,9/3/2017,"Love this place! Clean, organic and delicious. I recently enjoyed a bulletproof smoothie and the raw cookies, so rich and decadent, a yummy treat you can feel virtuous about. Juices are always on point, clean, fresh and well balanced. I really don't know of any place in Chicago equal to Hi-Vibe. Would love to do one of the cleanses...",5.0,1,1,0
1nBvXLQZ6DFcBnYIr6LdEg,zvJx0BPvAGO3w5II1Tg0mw,6bFkl9kzAzKhL7Dkw5QOjg,7/21/2017,"I love Hi-vibe.Being able to buy my bulletproof coffee is so convenient when I run out of coffee or butter and I'm too lazy to go grocery shopping. Obviously this place is a little pricey but typically of a place using all organic foods. They have great acia bowls, and for when I'm going crazy and in keto a great keto bowl, 12 net carbs which is a tad high but granted probably my only meal I'll have that day.   2 complaints hours, only open till 4 on weekends! Haha so not a real complaint but I wish it was open till like 6 that be ideal for my personal life hahaha. 2nd complaint: bulletproof smoothie, I was so excited when I saw this on the menu bc I am following a bulletproof diet/keto and I love smoothies but those tend to not be keto. Anyways the bulletproof smoothie has Bananas in it, which is not bulletproof. Bananas are not bulletproof or keto so that's sucks, so I feel like they shouldn't call it bulletproof, it's miss leading. If you don't follow that diet the smoothie is prob pretty good, hopefully they can replace the banana with something else that is bulletproof. When I asked at the store, he guy said it's what holds the smoothie together, so they couldn't really make it without.",4.0,2,1,0
9lZOFXlO_KAUzwB6_pMIEA,zvJx0BPvAGO3w5II1Tg0mw,v7sqBaOloWgYX64pekWOAw,8/14/2017,"What is it about juice places that make you feel like a healthier person by just stepping into their place? I tried the Green Velvet smoothie and the basic acai bowl. This smoothie was BOMB - super delicious and filling. I want to try other stuff on their extensive menu when I come back, but it'll be hard considering the green velvet smoothie is so amazing.I am, however, not a fan of their acai bowls. Acai bowls are generally pricey, but Hi-Vibe's acai bowls are expensive even relatively speaking. They also put some ingredient that taste funny to me. Maybe it's the bee pollen? I'll just stick to smoothies or juice next time.",4.0,2,0,0
hT0SHl1fe7yMiB1JpiOdMA,zvJx0BPvAGO3w5II1Tg0mw,_JATjpl2QlrIDJ7Y-3gmiA,11/22/2016,"One of the only places with bulletproof coffee I've heard of. I got the bulletproof sludge, which is their upgraded toxin-free brew, blended with grass-fed butter, Brain Octane MCT, Upgraded Collagen Protein, red maca, turmeric curcumin, & cinnamon. It honestly was enough to keep me full until lunch, which is amazing.I also got a green juice and a couple of their ""kill shots"" (4 oz bottles of brain boosting juices). Everything was really good - the juice wasn't too sweet and the shots were pretty filling and unique. I'm sad I wasn't able to go here again, because their entire menu sounds fantastic.If I lived in Chicago, I'd definitely go here every day. For visitors, this is a great place to try if you're looking for healthy food.",5.0,3,2,2
Y_dS8UXoa-EIZ4O_MxCQCw,zvJx0BPvAGO3w5II1Tg0mw,kMdUDZ0bOEECJfPBn6izBw,6/18/2017,"I am obsessed with this gem!Walking distance from The Trump hotel with delicious keto friendly drinks/meals. The Bulletproof smoothie is delicious and I would absolutely recommend it along with the Vanilla Matcha Vatte, Mean Green Smoothie and Mood Mylk. Can't wait to return!",5.0,2,0,0
7wKW_h2XWvMLp7o41hqdDQ,zvJx0BPvAGO3w5II1Tg0mw,8JvUGKKcTfAmkTBOmUIMzA,10/28/2017,Wow. Just wow. This place is the bomb. I love juices and superfood smoothies and this place has probably the best in the city you will find. You can't go wrong with anything on the menu. I'm sad I don't live closer to it although if I did I'd be a lot poorer.,5.0,1,2,1
kYCWSKR43pWSlayAa-EBEg,zvJx0BPvAGO3w5II1Tg0mw,V66QZYkxG6FJ03nvf9SMIA,6/5/2017,"It's freaking expensive, but it is SO worth it. I did a 2 day cleanse for $150, and these were actually delicious juices i looked forward to and didn't feel tortured to drink! Favs are the mylk shakes, beach mode, photobomb (tastes like coconut milk!), and skinny genes (little spice). I did the rookie juice cleanse bc i am so not a hardcore clean eater, so it was a nice transition, and i feel pretty great! The cacao acai bowl was AMAZING, and bulletproof coffee was delish-add cacao butter and a little sweetness  Ladies at the front are helpful and guide you, they give recs too. People can do multiple day juice cleanses like...even up to a month One thing i would encourage is new cups for the acai bowl. Mine started to lose structure after 20minutes in the car so it felt a little flimsy when i was holding it. (Like the paper straws in milkshakes get damp and loose structure). The Kinetic lemonade is such a pretty blue but not at all what i expected it to taste like, it has 11g of pro in it and u can feel the sediments when you drink it. Probably my least fav.",5.0,2,2,0
P6Sf1JTBAhj2PrKLc46Ijw,zvJx0BPvAGO3w5II1Tg0mw,LCzSgeO31wwIMZv0TXPX4Q,10/6/2016,"This review's for the acai bowl. At around $13, it's hands down the most expensive acai bowl I've ever consumed, BUT it was pretty good aka totally justifiable. What really makes these bowls stand out are the toppings: Hi-Vibe granola, chia seeds, sunflower seeds, bee pollen, shredded coconut, nut butter and fruit. The toppings give the bowl a nuttier flavor which balances quite nicely with the acai. The granola itself is delicious! No seating here, but it was nice walking around the city enjoying my bowl.",4.0,10,7,7
7dr-aWKWWAPAG1EXCUwRlA,zvJx0BPvAGO3w5II1Tg0mw,3x47YnEJsNyQDQv0JOsj5w,5/31/2017,"I went here to see if the acai bowl lived up to the hype. It did! Wouldn't say it's the BEST I've ever had, but it was quite delicious. Loved the nut butter on top. It was $13.50 and took about 10 minutes to prepare. I went right before closing. I will be back and want to try the juices next.",4.0,1,2,1
_-Gj7vbW-Je0tIq56C6xQw,zvJx0BPvAGO3w5II1Tg0mw,qlC607Cyp0Mj91vDFvkp3Q,3/24/2017,"Acai bowls...they're healthy, right? Always, right? Well, that's what I'm going with from here on out. And the cacao acai bowl from Hi Vibe tastes like a cross between dark chocolate pudding and chocolate fro-yo. You're welcome and I'm sorry. This Hi Vibe is small but mighty - strictly a takeout location. My bowl was ready in just a few minutes but I did spy a few folks picking up to-go orders they placed ahead of time, so that's a solid option if you're pressed for time. The offerings are all healthy-ish: acai bowls, fresh, bottled juices, tonics (hot), granola, and smoothies. My aforementioned bowl was delicious (expensive as most acai bowls are - $14!) but so filling. You could very easily split a bowl with someone else and still have a substantial breakfast. I'm in the area a few times per month and would definitely pop back in for a fresh juice or another magnanimous acai bowl!",5.0,13,6,5
CCvYKDIY3wSsPo3PixZeMQ,zvJx0BPvAGO3w5II1Tg0mw,5jFD-cEYSCvHboXiQnJNvg,4/3/2017,"I've been craving acai bowls for awhile now and finally decided to check this place out. I was a little disappointed with their acai bowl - the price is around $15 and while the portion size and taste were pretty decent, there weren't a lot of fruit toppings (just a handful of strawberry slices) and the bowl wasn't aesthetically pleasing. I guess my dream acai bowl is acai with granola and all the berries (strawberries, blueberries, blackberries). The only other acai bowl I've had was in Portland at Carioca Bowls which was amazing and really set my standards high! The search for acai bowls in Chicago continues...",3.0,3,4,1
euBrlwMJjxSpZsO5nXOxbA,wI-mHhdWh8flIZgt46kpUw,mXMfuyY_SzJOERBD7k7yIQ,2/11/2018,"I think Artisan Cellar is one of the best finds for lunch downtown.  It's kind of hidden in the massive Merchandise Mart, but it's worth scoping out.-Great rustic Italian wine cellar atmosphere.-Handmade sandwiches are all interesting and excellent.-You can also pop open a bottle of wine and have some cheese and fruit as a nice after work snack!",5.0,1,0,0
VUyzamL5c7Q40fWqzFZFDQ,wI-mHhdWh8flIZgt46kpUw,IE4xKfypWuM3eaaq5q9IxA,8/8/2017,"The food is great.  I've only been to this place for lunch, so I can only speak for the food.They have a small deli counter and make sandwiches and salads on the spot.  They have a sandwich called the beefeater, and it's awesome.  Loads of shaved steak or roast beef...tastes really fresh.  Served on a grilled panini style loaf of bread.  The perfect mix of spicy mustard and horseradish.They also sell wine.  It looks like they may be a bar, or allow you to drink there.  Seems like a great place.",5.0,3,0,0
N4si-J8jcMz1pIvL_LVBWg,wI-mHhdWh8flIZgt46kpUw,AHRrG3T1gJpHvtpZ-K0G_g,2/28/2017,"Finding yourself in the Merchandise Market craving a local yet handy lunch option? Look no further. Artisan Cellar reminds me of a cosy cheese and wine shop made for after work happy hours and tastings. This place is BUSTLING at lunch time so be ready for the no frills customer service when placing your order. My chicken and rice soup was delicious and I loved seeing they had elote on the menu as a side option. From placing my order to walking out the door, the entire experience took about five minutes. Note that they also offer sandwiches and salads. I loved the warm bookstore-ish /Old English vibe of the shop. Had it been less busy, I would have lingered much longer. The price was also right - $3.50-$4 for a cup of soup. I recommend if you're looking for a quick and light lunch fix in the Merchandise Mart. Happy eating!",4.0,4,4,2
3lqlvTtMNyNKyUZ0nOvSLg,wI-mHhdWh8flIZgt46kpUw,LnovPC4LNKzqHSzBvR1mvA,2/12/2017,"For all the good things I heard about Artisan Cellar, it didn't quite live up. Stopped by for lunch  after wandering around the Merchandise Mart looking for it (if you enter in the Wells corner entrance, make a slight left and walk straight past all the other restaurants/galleries and make a left at the first offshoot).The shop itself is super cute and offers an amazing selection of wine. I got the beefeater panini and a chili soup, the latter of which I was especially unimpressed by. The soup was, to its credit, very generously filled with meat, but the seasoning left more to be desired and the soup itself was a strangely thick, almost gelatinous consistency. The panini was much better-- again, generously stuffed with meat and warmly toasted to a nice crunch. However, the flavors were nothing to write home about, just the typical beef with horseradish. Might stop by again to try another sandwich, but I was rather underwhelmed by my visit.",3.0,3,1,1
dVimevp7afjnH15vpJhhLw,wI-mHhdWh8flIZgt46kpUw,29buG-NLQkLHwz8B2Newcw,8/17/2016,"Sandwiches at a wine store - What? That is what I thought till I tried it myself, Oh WOW!.I've tried all their signature sandwiches and narrowed my favorite to the ""Artisan Cellar"" which has all my favorite meats (proscutto, salami and ham) nicely toasted with garlic aioli, which takes about 10 minutes to make which gives me plenty of time to browse the hand-picked wines from the very knowledgeable sommelier. Tip: Wine Tasting every Friday starting at 4pm.",5.0,2,2,1
hrUXNFlRg-XjZ5B3iZ8hBg,wI-mHhdWh8flIZgt46kpUw,YlppcbCbq3A4mSUPuHn6Yg,2/17/2017,Went here with two of my coworkers after work and it was fantastic. On Fridays they have a complimentary  wine tasting and we were sold. Then I had asked the kind man on the register for his suggestion for cheese. He had a great recommendation and we chilled to about closing time. They did not rush us and service was great! This will definitely be a spot I suggest to my friends.,5.0,0,1,0
IXPnXMaByfAq3B-MOVAS3A,wI-mHhdWh8flIZgt46kpUw,uoN3606Jjxp0iqIS-vzAdQ,9/23/2015,"Terrific cappuccino and super friendly staff.It is interesting that they have a Yelp Check in offer that pops up but expired over 18 months ago :)They offer cappuccinos in 12 and 16 oz sizes, and I went with the former. I requested 2% milk, which they didn't carry on its own but we're happy to offer and mix the whole milk with the skim to achieve the result. The cappuccino was just the right amount of espresso - strong yet smooth tasting with a nice foamy top.The space itself is very shabby chic with wine bottles laying around in crates. They also have a good beer and bottled drinks selection (including the addictive Bruce Cost unfiltered ginger ale - yum).The cafe is a most welcome addition to Merch Mart which has been hijacked with the standard box box brands for food and drink.",4.0,2,1,1
